@RELATION E:\presentation\ThesisData-master\ThesisData-master\models\0.9_0.6_0.06_0.02\svm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {tremoulo1,tremoulo2,kalopismos,2xordes,sigxordia}

@DATA
0.051328,0.056077,3.260646,0.111884,0.153023,0.241439,0.001299,0.065976,-22.224760,1.836214,-0.499855,0.637210,0.102284,0.015591,-0.450720,-0.282670,-0.584301,0.187921,0.329846,-0.313133,-0.190518,0.003366,0.009660,0.012514,0.002635,0.007243,0.024786,0.063911,0.050616,0.007415,0.009709,0.016123,0.001972,0.022317,0.004379,0.032698,0.040403,0.017076,0.026702,0.041777,0.000675,0.016886,0.862999,0.316014,0.160002,0.219339,0.235636,0.125304,0.152666,0.243012,0.198842,0.177838,0.174073,0.195054,0.233880,0.002575,0.008303,0.008943,0.001763,0.008767,0.012141,0.030875,0.029799,0.008009,0.009153,0.005756,0.001211,0.007310,sigxordia
0.059835,0.041925,3.147292,0.134717,0.167841,0.540281,0.001788,0.101961,-23.904305,2.421781,0.101720,0.113490,-0.285888,-0.411938,-0.564090,-0.136205,-0.361560,-0.106541,-0.057561,-0.018986,0.073888,0.011434,0.043553,0.002815,0.005728,0.022340,0.027744,0.008101,0.026057,0.065497,0.012157,0.002725,0.001236,0.030728,0.025042,0.040658,0.112989,0.014239,0.021429,0.376612,0.001453,0.076645,1.749233,0.300090,0.289168,0.223239,0.245919,0.187157,0.222554,0.254863,0.216033,0.335668,0.332146,0.231272,0.308627,0.009828,0.041257,0.002471,0.005948,0.026699,0.043493,0.006455,0.014423,0.055413,0.007006,0.001246,0.000731,0.006810,sigxordia
0.039625,0.013809,3.270030,0.091658,0.145208,0.185507,0.001291,0.042851,-27.126027,1.839851,-1.341917,-0.881619,-0.003467,-0.279373,-0.218197,0.154399,-0.664973,0.106792,-0.130837,-0.118737,-0.167057,0.004720,0.010292,0.001251,0.027449,0.005213,0.012480,0.042616,0.014695,0.000990,0.000935,0.114815,0.009067,0.037065,0.004166,0.014445,0.055926,0.013856,0.020382,0.046123,0.000697,0.005355,1.047764,0.268291,0.265551,0.247711,0.252979,0.211585,0.212873,0.187463,0.169469,0.217609,0.159523,0.147535,0.122658,0.002791,0.007976,0.000822,0.012581,0.006384,0.011492,0.015602,0.018543,0.001593,0.000897,0.047048,0.004982,0.010158,sigxordia
0.042331,0.038295,3.229558,0.103996,0.149785,0.267850,0.001308,0.063310,-23.749606,2.031818,-0.646180,-0.012206,-0.794060,-0.085031,-0.277575,-0.439558,-0.726276,-0.705223,0.220332,0.114566,-0.200470,0.013859,0.032860,0.002411,0.004848,0.097953,0.029659,0.006148,0.016740,0.012919,0.002439,0.001408,0.000802,0.030293,0.006151,0.039631,0.114427,0.018668,0.026552,0.094898,0.001191,0.014161,1.376798,0.366478,0.330738,0.250232,0.313349,0.216734,0.236795,0.178610,0.222020,0.202381,0.317772,0.267790,0.159468,0.008635,0.030137,0.001563,0.004868,0.027114,0.038917,0.009404,0.005401,0.008770,0.001678,0.001133,0.000440,0.006446,sigxordia
0.042888,0.053113,3.226120,0.100859,0.148205,0.189759,0.001372,0.055903,-22.741230,1.840853,-1.172687,-0.073460,-0.663748,-0.218814,-0.347248,0.122048,-0.751680,-0.640931,0.267437,-0.113086,-0.158539,0.001340,0.005582,0.003100,0.057098,0.032508,0.011646,0.072585,0.011006,0.001850,0.003402,0.002043,0.004317,0.028543,0.008505,0.033790,0.120306,0.020074,0.026839,0.075761,0.001704,0.011726,1.155197,0.334550,0.554839,0.232829,0.225373,0.222590,0.269886,0.487407,0.284541,0.412714,0.244091,0.201831,0.201637,0.000694,0.002277,0.001353,0.030274,0.036354,0.015597,0.030198,0.019069,0.002353,0.003981,0.000965,0.002895,0.004994,sigxordia
0.039334,0.021093,3.268710,0.101432,0.148355,0.145757,0.001033,0.055210,-24.902428,1.242210,-1.159634,0.130348,-0.219640,0.016591,-0.237381,-0.244788,-0.621713,0.081805,0.186483,-0.474659,-0.034872,0.007564,0.007110,0.001805,0.001144,0.002173,0.024336,0.152578,0.004740,0.001031,0.001570,0.038502,0.000933,0.046224,0.007107,0.017186,0.089222,0.018956,0.024524,0.062785,0.000892,0.009292,0.797460,0.388541,0.312449,0.270041,0.172621,0.326402,0.217908,0.212084,0.269907,0.211410,0.145064,0.187112,0.222527,0.004714,0.005249,0.004377,0.002351,0.003888,0.019826,0.053537,0.005882,0.001699,0.003438,0.022191,0.001049,0.010985,sigxordia
0.033659,0.019790,3.291968,0.088850,0.150826,0.090680,0.001090,0.037957,-25.053132,2.587361,-1.179496,-0.369858,-0.060089,-0.015393,-0.137855,-0.418697,-0.710424,-0.001662,0.464334,-0.172757,-0.450336,0.001533,0.001036,0.000663,0.005568,0.083671,0.011331,0.003958,0.002356,0.102919,0.016383,0.003800,0.003282,0.040464,0.003770,0.013130,0.017208,0.021464,0.033046,0.048586,0.000533,0.006664,0.786186,0.362269,0.201485,0.181893,0.200051,0.177101,0.212795,0.189974,0.165067,0.171313,0.174434,0.154052,0.146190,0.001246,0.000919,0.000578,0.002444,0.023222,0.003079,0.002053,0.001597,0.042689,0.012170,0.002035,0.001879,0.007553,sigxordia
0.037813,0.025729,3.276868,0.094629,0.146994,0.143087,0.001203,0.046649,-23.672636,2.026486,-1.471309,-0.464419,-0.064427,0.226432,0.074962,-0.214818,-0.171126,-0.294786,-0.190813,-0.346558,-0.145588,0.001110,0.010638,0.021435,0.012895,0.005575,0.004044,0.040389,0.010595,0.002099,0.048002,0.006476,0.000660,0.017675,0.006981,0.017126,0.029422,0.026724,0.035687,0.076359,0.000561,0.009035,0.938748,0.344200,0.328814,0.261307,0.208762,0.135974,0.224712,0.200664,0.183490,0.175899,0.205630,0.153984,0.163360,0.000519,0.006012,0.006431,0.007761,0.005328,0.008272,0.022371,0.009349,0.001233,0.014285,0.001673,0.000259,0.003378,sigxordia
0.044575,0.040888,3.268282,0.096715,0.147272,0.084763,0.001373,0.053050,-24.480121,1.333850,-2.374537,-0.153165,-0.509850,0.104353,0.405044,0.007365,-0.661091,0.264891,0.730965,-0.199556,-0.181486,0.000698,0.001591,0.000578,0.001237,0.002357,0.106515,0.003726,0.001949,0.034764,0.007675,0.000490,0.000202,0.033532,0.005061,0.016290,0.068406,0.021088,0.031298,0.059745,0.001473,0.004732,0.940517,0.439224,0.531728,0.261632,0.190799,0.196745,0.360190,0.239729,0.143294,0.192937,0.182560,0.177895,0.193233,0.000513,0.001009,0.000437,0.001490,0.003540,0.030107,0.008854,0.002610,0.027791,0.006661,0.000440,0.000135,0.006111,sigxordia
0.041126,0.025553,3.247212,0.088483,0.136814,0.148694,0.001323,0.062495,-24.002740,2.228391,-0.991258,-0.326267,-0.864681,0.208253,-0.423203,-0.384408,0.001221,-0.262576,-0.572831,-0.355961,-0.215651,0.006533,0.004379,0.022061,0.034626,0.002934,0.004247,0.008582,0.019015,0.013464,0.008336,0.002112,0.014729,0.012981,0.004827,0.016166,0.035419,0.014857,0.022871,0.052882,0.000432,0.013096,0.915126,0.244998,0.310294,0.208671,0.241636,0.223783,0.198680,0.205304,0.214571,0.199774,0.190544,0.209037,0.185556,0.002889,0.002717,0.006526,0.009947,0.002613,0.008479,0.004095,0.006123,0.014732,0.011876,0.001246,0.009481,0.003795,sigxordia
0.048777,0.030038,3.263232,0.103151,0.152141,0.143473,0.000954,0.055205,-23.982686,1.413727,-1.529566,0.214721,-0.226277,-0.197984,-0.066033,-0.264605,-0.534201,0.355448,0.343198,-0.799017,-0.630516,0.006384,0.005299,0.005281,0.001106,0.002158,0.041001,0.085329,0.007528,0.016303,0.002440,0.029186,0.004357,0.026035,0.003121,0.015172,0.050704,0.017827,0.024493,0.064603,0.000574,0.003650,0.730778,0.354342,0.402085,0.185806,0.206492,0.156706,0.354529,0.247072,0.158097,0.180354,0.166045,0.124680,0.169202,0.004047,0.003020,0.004077,0.001536,0.003316,0.010007,0.016569,0.013226,0.008524,0.004443,0.010885,0.001622,0.002533,sigxordia
0.036086,0.027250,3.273180,0.090939,0.144243,0.109585,0.001166,0.041797,-23.941290,2.522641,-0.948965,-0.291665,-0.124567,0.021867,-0.335964,-0.410949,-0.587813,-0.107063,0.446586,-0.179911,-0.386834,0.002248,0.001588,0.001052,0.008467,0.053177,0.022402,0.006109,0.003316,0.109234,0.022051,0.004787,0.011219,0.034392,0.004336,0.018909,0.033118,0.022266,0.032280,0.043596,0.000446,0.008922,0.769653,0.216022,0.283209,0.208622,0.204617,0.229328,0.194577,0.133979,0.185070,0.264923,0.224885,0.173906,0.218691,0.001830,0.001401,0.001069,0.003911,0.028378,0.006667,0.003389,0.003781,0.048002,0.015978,0.004885,0.008763,0.008323,sigxordia
0.050189,0.042415,3.224074,0.109717,0.151138,0.324545,0.001489,0.068729,-22.988304,2.132121,-0.507926,-0.158139,-0.549334,-0.014277,-0.413002,-0.295933,-0.096932,-0.757273,-0.223661,-0.185846,-0.020775,0.019949,0.038097,0.004049,0.049505,0.022403,0.004435,0.006190,0.020206,0.034731,0.005253,0.008058,0.000776,0.021855,0.013330,0.037107,0.067564,0.015468,0.021473,0.178738,0.001326,0.025467,1.289401,0.334180,0.262331,0.360246,0.244875,0.288173,0.223312,0.219953,0.271405,0.217038,0.337590,0.220491,0.149890,0.019584,0.027900,0.002539,0.024983,0.022051,0.004418,0.011171,0.012106,0.029270,0.004582,0.002866,0.000667,0.006121,sigxordia
0.046780,0.013484,3.232121,0.102661,0.143604,0.279970,0.001464,0.058790,-24.950957,2.038495,-0.203152,0.188902,-0.116568,-0.165817,0.491025,-0.070090,-0.999761,-0.105258,0.142873,-0.262553,-0.047565,0.010244,0.020083,0.001780,0.017080,0.005023,0.036977,0.015432,0.020358,0.007841,0.048673,0.025164,0.000291,0.019003,0.007016,0.010405,0.068626,0.013894,0.018066,0.107143,0.000865,0.008949,0.878569,0.144513,0.272054,0.172215,0.211899,0.220788,0.221007,0.185134,0.193349,0.198513,0.154156,0.173251,0.145878,0.004240,0.011442,0.001211,0.006288,0.006397,0.032305,0.017214,0.011136,0.004137,0.022098,0.009599,0.000159,0.007158,sigxordia
0.033135,0.038779,3.253885,0.091129,0.141851,0.124877,0.001640,0.035538,-24.902586,1.835090,-0.855338,-0.534236,0.015424,-0.221530,-0.509087,-0.921485,-0.329121,0.415536,0.339856,-0.455212,-0.278604,0.004177,0.019216,0.000656,0.005643,0.001823,0.010681,0.003329,0.002987,0.176685,0.055677,0.000705,0.000281,0.056184,0.003954,0.025862,0.088032,0.011195,0.017835,0.070167,0.001321,0.006042,0.871000,0.338544,0.181202,0.309800,0.224926,0.291485,0.180699,0.255731,0.233188,0.237272,0.216384,0.155637,0.196149,0.003105,0.019639,0.000505,0.008613,0.004746,0.021456,0.008130,0.003660,0.090874,0.043910,0.000762,0.000410,0.015095,sigxordia
0.045979,0.046418,3.209146,0.109781,0.154941,0.166412,0.001412,0.050003,-22.950466,1.636098,-0.908458,0.132661,-0.311491,-0.127273,-0.078748,-0.225281,-1.048309,-0.383959,0.208750,-0.187575,0.193795,0.006394,0.002602,0.002133,0.024529,0.015151,0.031314,0.093030,0.011883,0.001207,0.003706,0.019786,0.001553,0.029898,0.007773,0.026942,0.131625,0.014671,0.023865,0.036205,0.001203,0.009211,0.997538,0.616526,0.529555,0.185664,0.245244,0.197350,0.189293,0.232829,0.276824,0.209341,0.205777,0.187404,0.212208,0.003982,0.002169,0.003338,0.021460,0.024510,0.015084,0.057803,0.011693,0.001726,0.006717,0.013295,0.003204,0.010914,sigxordia
0.049082,0.030193,3.269779,0.106925,0.153193,0.166340,0.001227,0.053333,-23.434886,1.866267,-0.928307,0.686529,0.150427,0.170821,0.407403,-0.295989,-0.812929,-0.336988,0.392365,-0.503796,-0.297412,0.004372,0.020743,0.001016,0.009473,0.005342,0.046801,0.004215,0.015137,0.033764,0.022274,0.007941,0.000206,0.017397,0.006003,0.013864,0.047064,0.020843,0.029499,0.069317,0.000732,0.003948,0.600270,0.253646,0.215632,0.208673,0.206831,0.153776,0.302062,0.154469,0.199342,0.157577,0.193226,0.220043,0.147391,0.002336,0.009177,0.000894,0.008013,0.007440,0.024783,0.004361,0.008711,0.009101,0.016418,0.003986,0.000131,0.005367,sigxordia
0.046458,0.022538,3.269802,0.097508,0.146671,0.155465,0.001084,0.053552,-23.804460,2.192367,-0.979858,0.435328,0.071897,-0.078954,0.292119,-0.290916,-0.601368,-0.104394,0.403049,-0.617976,-0.282160,0.003685,0.011539,0.001536,0.030490,0.007852,0.026907,0.004141,0.010092,0.046879,0.027562,0.017081,0.001734,0.019161,0.008017,0.014326,0.049828,0.018425,0.029212,0.083122,0.000615,0.004341,0.705149,0.327387,0.297648,0.306316,0.189623,0.203871,0.292155,0.210934,0.176659,0.226363,0.196171,0.248274,0.187409,0.001764,0.007515,0.001333,0.025981,0.010610,0.019767,0.005597,0.005795,0.019266,0.015762,0.005805,0.000967,0.004905,sigxordia
0.045239,0.021833,3.265933,0.101147,0.148327,0.271857,0.001045,0.072174,-24.676726,2.025077,-0.861650,-0.254031,-0.549961,-0.022227,-0.448448,-0.457419,-0.255664,-0.560882,-0.170158,-0.433678,0.050282,0.000818,0.001474,0.007459,0.017622,0.082246,0.009569,0.002080,0.001579,0.001979,0.034383,0.022457,0.008715,0.025151,0.007480,0.022728,0.050712,0.017015,0.028824,0.066531,0.000804,0.010920,0.783361,0.373880,0.265659,0.226829,0.166770,0.161240,0.175047,0.148611,0.205594,0.175373,0.152100,0.166951,0.204687,0.000488,0.001405,0.004628,0.012091,0.024950,0.009917,0.002443,0.001606,0.002927,0.019691,0.009394,0.003423,0.005594,sigxordia
0.042029,0.052630,3.221907,0.113330,0.154545,0.196408,0.001323,0.052564,-23.182558,1.674716,-0.995230,-0.335802,-0.695052,0.158907,0.003610,0.006208,-1.073145,-0.789754,0.285589,-0.047951,0.268856,0.000608,0.004249,0.002584,0.086368,0.021706,0.008362,0.080454,0.010143,0.001542,0.003539,0.004564,0.000579,0.033552,0.005656,0.035911,0.082527,0.018018,0.021476,0.056548,0.001676,0.005584,1.377175,0.359623,0.341004,0.214906,0.212936,0.214048,0.331097,0.257474,0.199745,0.408425,0.280271,0.249280,0.145270,0.000462,0.001692,0.001351,0.037630,0.029099,0.011164,0.023926,0.018753,0.002723,0.005961,0.002937,0.000486,0.004686,sigxordia
0.047428,0.056983,3.268802,0.119103,0.156236,0.307088,0.001611,0.052623,-23.893034,1.398114,-1.301859,-0.616201,-0.103129,0.348388,0.023026,-0.585082,-0.403100,0.697363,0.354077,-0.316206,0.105084,0.000625,0.001386,0.000509,0.000959,0.002743,0.004147,0.151900,0.012776,0.002506,0.058305,0.001419,0.000322,0.050155,0.014927,0.050829,0.045756,0.015475,0.018679,0.198426,0.001454,0.026899,1.845537,0.445126,0.492113,0.486011,0.141829,0.343094,0.505545,0.366343,0.236439,0.302742,0.220002,0.298565,0.189580,0.000918,0.001993,0.000404,0.001063,0.003223,0.005615,0.094192,0.020617,0.002661,0.053652,0.001183,0.000301,0.017921,sigxordia
0.034873,0.024395,3.276738,0.088933,0.140445,0.077786,0.001096,0.041811,-26.535980,1.576754,-2.101954,-0.488430,-0.719005,0.183977,0.321354,-0.213518,-0.392794,0.201539,0.710531,0.123748,0.010230,0.000768,0.004717,0.000537,0.000761,0.001693,0.129616,0.002674,0.001052,0.050455,0.011576,0.000389,0.000147,0.040447,0.006208,0.022323,0.028634,0.021034,0.028867,0.034651,0.001041,0.009505,1.474472,0.512186,0.379590,0.316323,0.299055,0.318173,0.357772,0.329960,0.225327,0.211785,0.209530,0.216217,0.154898,0.000528,0.004235,0.000358,0.000724,0.002601,0.032337,0.005124,0.001636,0.042818,0.005686,0.000395,0.000081,0.008575,sigxordia
0.029758,0.008446,3.195703,0.089341,0.155733,0.141449,0.001733,0.040774,-26.337306,2.768677,-0.224011,0.150908,-0.211915,-0.129322,0.430321,-0.004085,-0.957168,-0.230643,-0.085501,-0.262555,-0.223697,0.025851,0.053994,0.002198,0.016362,0.004790,0.046997,0.024716,0.017666,0.009353,0.036377,0.023286,0.000418,0.022650,0.006432,0.007552,0.069863,0.023308,0.031710,0.065838,0.001044,0.010595,0.783435,0.383028,0.212980,0.144463,0.232348,0.257984,0.219022,0.191728,0.212171,0.152589,0.158110,0.162942,0.146235,0.011853,0.020016,0.001539,0.006163,0.004187,0.037067,0.023862,0.008007,0.005022,0.011281,0.008571,0.000313,0.008174,sigxordia
0.035302,0.011982,3.245757,0.097876,0.163559,0.182363,0.001405,0.047090,-26.941506,2.326414,-0.782813,-0.469715,-0.249482,-0.588990,-0.554155,-0.582777,-0.131598,0.301674,0.056371,0.068053,0.232308,0.005642,0.007626,0.001160,0.006152,0.005770,0.022644,0.030743,0.071751,0.004285,0.002845,0.065305,0.020215,0.029743,0.007612,0.011826,0.081615,0.017520,0.023346,0.086157,0.001014,0.012355,1.266350,0.465446,0.310570,0.226910,0.242193,0.216462,0.194764,0.220868,0.242262,0.217847,0.210154,0.166637,0.159956,0.002366,0.004872,0.001388,0.007282,0.009287,0.014588,0.010961,0.020290,0.002040,0.002461,0.031737,0.007380,0.004413,sigxordia
0.035168,0.013394,3.257550,0.083490,0.146956,0.102350,0.001264,0.047281,-25.863512,2.765153,-0.899819,0.212687,-0.237241,-0.139988,0.378010,0.006622,-0.773698,-0.139176,0.003013,-0.167130,-0.314952,0.028263,0.036151,0.001844,0.011299,0.002857,0.071941,0.013554,0.011700,0.012349,0.027799,0.016359,0.000565,0.024047,0.004540,0.009148,0.039536,0.016123,0.022716,0.042490,0.000758,0.006828,0.819911,0.311980,0.249909,0.202197,0.169409,0.224246,0.244086,0.172678,0.173943,0.192173,0.149134,0.176100,0.182431,0.009711,0.016984,0.001131,0.004743,0.002351,0.031362,0.016398,0.005873,0.004028,0.012006,0.006328,0.000340,0.006064,sigxordia
0.059529,0.024657,3.159159,0.123945,0.152064,0.593302,0.001747,0.080398,-23.739588,1.251064,-0.465171,-0.137551,-0.233521,-0.375485,-0.694092,-0.095000,-0.527151,0.348580,0.418085,-0.282987,-0.379397,0.014846,0.012299,0.001272,0.021508,0.005636,0.013096,0.010994,0.006614,0.084506,0.029693,0.001975,0.001426,0.028567,0.015612,0.014600,0.179948,0.014924,0.020976,0.293560,0.001152,0.023785,1.287562,0.441305,0.437564,0.447693,0.257765,0.262281,0.206416,0.219907,0.311940,0.236027,0.387849,0.203169,0.272119,0.013229,0.013095,0.001103,0.016601,0.008729,0.015644,0.015743,0.006500,0.074759,0.021150,0.002238,0.001566,0.016354,sigxordia
0.038938,0.021765,3.191760,0.100576,0.147997,0.163839,0.001386,0.052057,-23.872296,1.949032,-0.608863,0.031610,-0.185783,-0.044194,-0.816805,-0.283691,-0.313741,-0.276432,-0.092980,-0.219010,-0.197674,0.003790,0.017675,0.017081,0.038555,0.004416,0.008839,0.052344,0.038311,0.002250,0.014312,0.002598,0.002046,0.020983,0.006963,0.016650,0.110895,0.015172,0.022003,0.064852,0.000665,0.012698,0.979501,0.299777,0.346025,0.247964,0.273038,0.253370,0.184662,0.172345,0.162623,0.169977,0.219918,0.234667,0.200963,0.002910,0.008933,0.008836,0.021077,0.003314,0.009133,0.029837,0.028696,0.001072,0.008184,0.002051,0.002149,0.005868,sigxordia
0.054642,0.026884,3.129270,0.124581,0.163371,0.287025,0.001862,0.068421,-23.726782,1.731865,-0.663849,-0.465694,-0.792409,-0.554774,-0.271172,-0.121940,-0.275103,-0.150399,0.296992,-0.025873,-0.167022,0.001764,0.001448,0.002710,0.044776,0.028493,0.014522,0.012320,0.003637,0.025378,0.030701,0.001944,0.007745,0.017904,0.008771,0.024786,0.222908,0.015977,0.021235,0.074353,0.001074,0.014260,1.421473,0.361592,0.317991,0.292760,0.225134,0.187934,0.272871,0.339602,0.254461,0.215970,0.196256,0.173196,0.207100,0.001859,0.001460,0.002688,0.023561,0.020279,0.015849,0.007016,0.002988,0.013622,0.014920,0.001283,0.005123,0.004171,sigxordia
0.055865,0.016107,3.253859,0.102331,0.143080,0.314492,0.001043,0.075515,-24.707955,1.337602,-0.916889,0.198217,-0.776434,-0.391536,-0.241392,-0.138459,-0.532380,0.099912,0.024362,-0.687899,-0.303220,0.013151,0.028399,0.008929,0.002599,0.002814,0.031820,0.030602,0.011604,0.006798,0.002425,0.014013,0.017912,0.015138,0.008722,0.015232,0.059092,0.014907,0.023156,0.116830,0.000516,0.015097,1.001506,0.273259,0.403065,0.213290,0.266565,0.188408,0.206481,0.189253,0.181708,0.268131,0.243573,0.178071,0.229088,0.006559,0.020555,0.005767,0.002245,0.004420,0.009527,0.018959,0.009891,0.004157,0.002882,0.007722,0.011189,0.004379,sigxordia
0.062844,0.015470,3.182601,0.116799,0.145442,0.564674,0.001692,0.105252,-25.315793,0.983067,-1.079444,-0.770197,-0.546486,-0.486567,-0.503132,0.468331,0.146486,-0.081923,-0.235909,0.020234,-0.139205,0.001120,0.001699,0.049891,0.012293,0.008417,0.005491,0.002649,0.001837,0.008734,0.011622,0.037476,0.011282,0.018865,0.014772,0.013644,0.155072,0.011615,0.016989,0.214582,0.000850,0.029868,1.424951,0.599980,0.385532,0.335455,0.241035,0.241190,0.278398,0.269110,0.283630,0.293691,0.204029,0.262989,0.154235,0.000784,0.000933,0.019634,0.012354,0.016307,0.006286,0.003950,0.002245,0.010211,0.009654,0.013010,0.006868,0.005114,sigxordia
0.057618,0.035380,3.069339,0.130917,0.158200,0.527385,0.001913,0.081141,-23.986355,1.633132,-0.262470,0.166455,0.006080,-0.305603,-0.499562,-0.073657,-0.631705,0.270469,0.410453,-0.080377,-0.320930,0.019226,0.019631,0.001958,0.020809,0.003845,0.029042,0.017551,0.016761,0.057870,0.020653,0.003554,0.001990,0.023839,0.013755,0.034596,0.225462,0.016842,0.019183,0.235994,0.000964,0.022680,2.480210,0.481599,0.245113,0.413076,0.359435,0.188117,0.286295,0.392679,0.415261,0.291829,0.315004,0.213548,0.173404,0.012359,0.031107,0.002061,0.018559,0.006373,0.029648,0.020388,0.008748,0.037937,0.014875,0.003037,0.003128,0.005407,sigxordia
0.043156,0.019455,3.157493,0.110617,0.157130,0.229064,0.001986,0.056784,-25.166062,2.004455,-0.491038,-0.179041,-0.327356,0.030353,-0.499689,-0.371859,-0.362004,-0.448493,0.214916,0.030559,-0.166067,0.003509,0.006681,0.004178,0.019060,0.026325,0.013076,0.005647,0.028173,0.060356,0.020472,0.007305,0.000829,0.024311,0.010139,0.018285,0.126729,0.013319,0.019800,0.098475,0.001155,0.018719,2.339221,0.397506,0.288578,0.258059,0.160962,0.273521,0.232731,0.239331,0.215525,0.210898,0.236074,0.230174,0.223410,0.002881,0.007061,0.002259,0.012810,0.025027,0.026054,0.007992,0.022816,0.043303,0.020119,0.003342,0.000368,0.008386,sigxordia
0.043589,0.015419,3.186142,0.116763,0.166363,0.224068,0.002269,0.048652,-24.823352,2.216614,-0.717344,-0.491532,-0.512994,-0.014138,-0.706828,-0.047928,-0.534659,-0.737433,-0.233288,0.081034,-0.088437,0.004071,0.037136,0.018617,0.030729,0.016182,0.005714,0.009222,0.029242,0.028022,0.002834,0.002959,0.000685,0.018882,0.006439,0.009576,0.117113,0.017279,0.020238,0.075767,0.001213,0.014073,1.234101,0.254150,0.232735,0.223139,0.245561,0.273069,0.206914,0.172581,0.205333,0.206508,0.183490,0.185426,0.156693,0.003161,0.019415,0.014149,0.013617,0.013727,0.006605,0.012823,0.017880,0.020704,0.002001,0.001668,0.000519,0.005197,sigxordia
0.058148,0.020612,3.237849,0.103309,0.139734,0.422517,0.000977,0.082251,-23.366858,1.763814,-0.408319,-0.036264,-0.257604,0.059907,-0.129287,-0.273291,-0.879177,-0.114531,0.162094,-0.347360,-0.117875,0.009750,0.021907,0.003429,0.014703,0.008991,0.047268,0.016602,0.014879,0.015180,0.018146,0.016563,0.001116,0.016018,0.012549,0.014907,0.059677,0.016173,0.020605,0.163320,0.000541,0.020000,0.741965,0.221478,0.189591,0.295641,0.161638,0.251758,0.210853,0.230193,0.178503,0.149953,0.185152,0.189322,0.139743,0.005481,0.012836,0.003166,0.015346,0.013527,0.017731,0.013434,0.007917,0.013602,0.007774,0.004171,0.000735,0.004203,sigxordia
0.050214,0.019706,3.115263,0.111190,0.155747,0.366577,0.001793,0.080173,-24.519793,1.402591,-0.543910,-0.179769,-0.822036,-0.201157,-0.859983,-0.163339,-0.045877,-0.319964,-0.229942,0.180947,0.095441,0.009562,0.018746,0.026521,0.010123,0.007120,0.004370,0.010980,0.048412,0.030799,0.005110,0.003086,0.001643,0.018895,0.012012,0.016118,0.168266,0.014524,0.022001,0.175163,0.000904,0.010565,1.591556,0.412253,0.355128,0.230029,0.225239,0.265830,0.249187,0.185569,0.197614,0.227111,0.177105,0.230982,0.220241,0.007012,0.009988,0.024137,0.008626,0.008020,0.004660,0.007477,0.042791,0.011110,0.003767,0.001727,0.001294,0.008908,sigxordia
